id	logFC	AveExpr	t	P.Value	adj.P.Val	B
MX1	1.2554080845	7.76662839616667	4.38047001237507	0.000231347193625673	0.0379319491723694	-1.57757920821449
AK5	1.59004731091667	1.51043719720833	4.37271226955309	0.000235805177253713	0.0385212666041537	-1.59666346226288
SLC7A5	-2.04924057608333	3.13216981195833	-4.36381611867629	0.000241023207105591	0.0392292856159212	-1.61854502109599
MLIP	1.52551960683333	2.08982751208333	4.36302605872553	0.000241492162241716	0.0392292856159212	-1.62048813577632
AL158850.2	1.45339192908333	1.33911322779167	4.36171807141898	0.000242270549699783	0.0392457988512278	-1.62370500679516
HLA-DMB	1.36911512633333	2.79397289116667	4.3593715572077	0.000243673261196998	0.0393238855099267	-1.62947584424673
HIST1H1D	-1.18833400083333	2.90723745075	-4.35408499700602	0.000246863319539579	0.0393238855099267	-1.64247629292729
UNC5B	1.28194362316667	6.70553787508333	4.34628887158255	0.000251644073012258	0.0396803946442746	-1.66164579727246
ADA2	1.40592639708334	6.76986187395833	4.34554313496845	0.000252106197401037	0.0396803946442746	-1.66347930346714
ZNF610	1.65968214683334	2.72418835933333	4.33714529656863	0.000257369180119765	0.0401226098459288	-1.68412483946448
SUGCT	1.22090500316667	6.43691143033333	4.3318209470461	0.000260762730892719	0.0403264348070972	-1.69721264869835
AL133415.1	1.00398637816667	5.62939978925	4.33027896140171	0.000261753863360458	0.0403369981207588	-1.7010027528671
ESR1	1.21771164591667	5.41615179329167	4.32255852090156	0.000266773185768797	0.0407130983218153	-1.71997734405839
RFTN1	1.12140613316667	7.91876907108333	4.31889034505927	0.000269191585963098	0.0407603854954516	-1.72899160487045
CAPN6	1.66639968283334	3.27660667983333	4.3142007368234	0.0002723153412979	0.0411259989267946	-1.74051496157474
TMC3-AS1	1.49034754333333	1.21058731341667	4.31029455590266	0.000274944883917969	0.0414152692287137	-1.7501124092451
AC007920.2	1.32272290675	1.04344166179167	4.3052290001819	0.000278392702853472	0.0416022183635721	-1.76255724667299
TPGS1	-1.90122307341667	2.78776386245833	-4.28889789082769	0.000289805104121892	0.0427650570059564	-1.80266950435115
ISLR2	1.18722838325	0.926947524958333	4.26417097029074	0.000307979952405812	0.0446284543799949	-1.86337529368728
PCLO	2.23852987558334	3.36209142629167	4.26235506236693	0.000309358692613901	0.0446284543799949	-1.86783204943731
C2orf74	1.33867076566667	4.77911925875	4.2581432476873	0.00031258030294445	0.0449813139172642	-1.87816829428276
HACD4	1.14899466558334	5.60607788229167	4.246063126214	0.000322007302419909	0.0461090604672538	-1.90780831319033
GPC3	2.07094898766667	6.35215458783333	4.23847853969428	0.000328070541586488	0.0468103512921397	-1.92641344650255
ALPL	-1.73647915458333	3.73297318720833	-4.23658659401356	0.000329600660390329	0.0468493409265107	-1.93105386783418
F3	1.37404067841667	5.457539030625	4.23143110678367	0.00033380641057071	0.0472156955322615	-1.94369771529014
PODXL2	1.55008249866667	2.46226963258333	4.22766335098226	0.000336913894398547	0.0473090737962589	-1.95293708175303
SAA1	-3.050418967	3.64836544541667	-4.22454633765841	0.000339506471455802	0.0475579681138559	-1.96057999784712
AP002884.3	1.36016353933334	6.19897119316667	4.20877964247055	0.000352928452737168	0.0488481617173904	-1.99923023777632
CD163	-1.76855351591666	7.712889696375	-4.20381611917809	0.000357262360219457	0.0491266745797977	-2.01139433280648
CYP4B1	-2.04230007291666	4.277092529375	-4.20356611198345	0.000357482052535213	0.0491266745797977	-2.01200698095808
USP51	1.08005945575	3.428138872125	4.19994925047275	0.000360675457849487	0.0494483494729677	-2.02086970578969
DENND6B	1.13757587008333	3.18467488554167	4.19097039449505	0.000368726546046954	0.0504329211908042	-2.04286754249559
PRSS35	1.35809026416667	5.4168847865	4.18683121815473	0.00037249811093722	0.0505079749080163	-2.05300647687129
NOD2	-1.07448775666667	3.16147780025	-4.18180984884392	0.000377125167319217	0.0508619065775427	-2.06530473251048
LBP	-2.41837278191667	1.556680141125	-4.18064010244638	0.000378211256687931	0.0508900357519795	-2.06816940008198
AL139398.1	1.0844544615	2.2421225385	4.17703543509144	0.0003815777685856	0.0510269987843652	-2.07699648988736
OAS1	1.32227279725	4.35731323629167	4.17672530220957	0.000381868802655743	0.0510269987843652	-2.07775589819133
NCALD	1.04394731433334	7.19980078975	4.17276582331232	0.000385603941637995	0.0513468977596949	-2.08745068651009
AP000808.1	1.1459990775	3.85025559291667	4.17231279613584	0.000386033614802252	0.0513468977596949	-2.08855985192008
UCP2	1.52409279175001	6.008681104125	4.16915402603802	0.000389042834876253	0.0513807950789218	-2.09629318724096
CNTN3	1.01061427300001	5.23732856083333	4.16866838883059	0.000389507548055305	0.0513807950789218	-2.09748206515592
PEG10	1.23369925583334	4.24592163383333	4.16785568194534	0.000390286476337951	0.0513807950789218	-2.09947159675212
MMP3	-2.12252968458333	1.144598175625	-4.16740575154834	0.000390718373421008	0.0513807950789218	-2.10057301952703
IGSF6	1.488271447	2.58714940275	4.16127972868156	0.00039664645723183	0.0516915011106641	-2.11556795096463
Z93930.2	1.02832083358333	1.01416041679167	4.15882721780322	0.000399044762321117	0.0517595044442355	-2.12157029048877
MATN2	1.121215782	7.42448024225	4.15184006424833	0.000405956968260216	0.0517595044442355	-2.1386683694808
MEF2AP1	1.013261223	0.99691000625	4.15122980775074	0.000406566311516908	0.0517595044442355	-2.1401615376267
PNMA8C	1.15594045375	4.463476278625	4.14989058154601	0.000407906728306807	0.0517595044442355	-2.14343824112864
RTL3	1.37667493	4.66240525925	4.14805437009204	0.00040975172883113	0.0517595044442355	-2.14793070412335
CXorf21	1.42458894266667	1.76744264625	4.14725654098986	0.000410555964415504	0.0517595044442355	-2.14988258764546
ARSE	1.61188794175	3.58310230479167	4.14157649629363	0.000416327230126655	0.0523732430731782	-2.16377737064084
PIK3IP1	1.31383928783334	8.15329194266667	4.13307534043515	0.000425116172704685	0.0531331081975492	-2.18456862314053
HPGDS	1.93437707366667	2.24798831566667	4.12673518101573	0.000431790989843144	0.0537357400729044	-2.20007104470834
RPL23AP7	1.18254144733334	6.09553168758333	4.12050590450739	0.000438450653330697	0.0544476846651116	-2.2152992325385
PMAIP1	1.35389504991667	0.843614191625	4.11251315560497	0.000447145565158301	0.0554087879491995	-2.23483385299563
EGR2	2.09126064316667	4.33969752275	4.1113945554029	0.000448376044321033	0.0554427973098287	-2.2375673450098
INHBA	1.32812938891667	7.931747716125	4.10979358919907	0.000450142998538061	0.0554531392367857	-2.24147940290644
LINC00865	2.22161255808333	3.20345069454167	4.10588330002628	0.000454487887599126	0.0557565294612885	-2.25103354445483
NREP	1.02483820208333	6.11223374104167	4.09280366975124	0.000469326669739832	0.0571085454478669	-2.28298219128045
WSCD2	2.65161772658334	4.87028385579167	4.09245804580496	0.000469725245781948	0.0571085454478669	-2.28382622596409
IL1RL1	-2.03164797975	1.94665107329167	-4.08680312469196	0.000476294565012389	0.0571419043208322	-2.29763444073605
DLGAP1	1.28327768575	5.49975707404167	4.08351589061217	0.000480155256000944	0.0571419043208322	-2.30565996520842
CDH24	-1.20305929525	1.15027652270833	-4.08318503402925	0.000480545549976413	0.0571419043208322	-2.30646767401643
SYT17	1.17338064466667	2.39183849716667	4.08313858127525	0.000480600373079721	0.0571419043208322	-2.30658107677119
ROBO2	2.896968772	4.99486188516667	4.06772350702862	0.000499140868668885	0.0586818317153266	-2.34420271397605
ZNF667	1.35881257175	3.201774172625	4.06675293175487	0.000500331742132909	0.0586818317153266	-2.34657077405848
TAGAP	1.84385047666667	3.04413014533333	4.06473263724321	0.000502819662960291	0.0586818317153266	-2.35149972436084
MPPED2	1.10421533891667	5.23656540654167	4.06424700200794	0.000503419536511455	0.0586818317153266	-2.35268448334795
RNASE2	-1.69340683841666	1.34670341920833	-4.05899182993515	0.000509956583118718	0.058892317407913	-2.36550368206436
AL512625.3	-1.78544252033333	0.892721260166667	-4.05831852911436	0.000510800194095499	0.058892317407913	-2.36714591784366
LINC01252	1.40944307208333	2.57935530579167	4.0431921568135	0.000530122642193894	0.0602924146900218	-2.40402946852126
P2RY13	1.34464244016667	2.11392188833333	4.0407024555354	0.000533371871847938	0.0604333857510087	-2.41009823418279
ALDH1L1-AS2	-1.486740655	3.48726786133333	-4.03652966666238	0.000538862074486893	0.0609166243386324	-2.42026830659378
TRAPPC6A	1.01444268508334	4.36752943220833	4.03476038207162	0.000541206864371809	0.0610172512925789	-2.42457997729208
MIR99AHG	1.11801780491667	3.22152879245833	4.03262205911646	0.000544054262612559	0.0611460055265313	-2.42979058426519
UCHL1	1.59347240566667	7.37496183558333	4.03141480829829	0.000545668409212512	0.0611978869707354	-2.43273218887165
RARRES3	1.14843382675	5.039914233375	4.03009692166682	0.000547435911893938	0.0611978869707354	-2.43594321230494
GLRB	1.23667719633333	5.715873584	4.02696449360479	0.000551659867436797	0.0611978869707354	-2.44357469186954
FASLG	1.1560562405	0.57802812025	4.02678511668908	0.000551902727668764	0.0611978869707354	-2.44401167633375
UBE2D1	-1.21874068741666	2.94976066370833	-4.02488366361313	0.000554483662217638	0.0612498495675952	-2.44864366286132
AC009159.3	1.078053162	1.2686005395	4.02080680630262	0.000560057850746181	0.0615775182776702	-2.45857381602915
BMP4	1.24367821825	6.751411468875	4.01424222097316	0.000569150619876679	0.0622768903745438	-2.47456003839757
AC026202.2	1.1511484325	0.790987758	4.01070752493365	0.000574107172183328	0.0625830775120823	-2.48316606515498
CTSD	1.00518080166667	11.7540186208333	4.0003153223455	0.000588929284660949	0.0637197313532508	-2.50846111322511
CST6	1.38765170283334	6.5020781485	3.9982231358132	0.000591958932648986	0.0639282576929472	-2.51355227938917
GALNT18	1.02068555783334	8.39350403558333	3.98926562536263	0.000605105954270968	0.0652265977807365	-2.53534466137897
MAP10	1.40078833558333	2.08058103645833	3.97225708911295	0.000630872010550916	0.067130569739228	-2.5767014444795
SLC26A4-AS1	2.15974740058333	1.64278099220833	3.96941894619968	0.000635276204465429	0.067475408288578	-2.58359954466126
RIMS1	1.62334709341667	4.783439847125	3.96540047788579	0.000641564217069651	0.0677709173779968	-2.59336497004221
PTPRD-AS1	1.21992150175	1.804948251125	3.9560093051891	0.000656501034462984	0.0685990351200213	-2.61618009870022
ABCC3	-1.00851805991666	7.230347842875	-3.93780268291408	0.000686448016643516	0.0707090227872246	-2.66038449001891
RFX2	1.03176573408334	6.010664930125	3.92691186763043	0.000705004816305252	0.0719812399858988	-2.6868091169833
ENO4	1.06781509975	0.867240883208334	3.92475503781133	0.000708738371320614	0.0722234059466977	-2.69204070117158
SCIN	2.52236447808334	2.834863115625	3.92338920576595	0.000711112803192875	0.0722234059466977	-2.69535337716576
SPATA18	1.10928987316667	4.73207526108333	3.91632006830543	0.000723528682554604	0.0728465258461617	-2.71249540438703
TP53I11	-1.46706504383333	6.90653182133333	-3.91300009222543	0.000729433599734846	0.073186925172012	-2.72054407641347
TMEM165	-1.03042798141666	6.151062827125	-3.90763205613973	0.00073908234878704	0.073772121606208	-2.73355520344972
GGT5	-1.43796654041666	7.13412674470833	-3.90330048950898	0.00074696016711586	0.0743666571089424	-2.74405168048548
PAPPA	1.02853322641667	6.237958111375	3.90037717413087	0.000752323739847677	0.0747080661729218	-2.75113437058003
CRABP2	1.498611852	2.54802344583333	3.89107120579214	0.000769653141142143	0.0759090044460141	-2.77367442363738
MGAT4C	1.65154059833333	1.60355561008333	3.88666061316219	0.00077800393296328	0.0764725120073551	-2.78435375663533
RTP4	1.20281482683333	2.30716849841667	3.87920108407148	0.000792332022447438	0.0771332375256905	-2.80241013736379
CD1E	1.30325483508333	1.24912116770833	3.87901744320694	0.000792688029768442	0.0771332375256905	-2.80285456980978
DUXA	1.404847943	1.00117084658333	3.87477379566136	0.000800959031872079	0.0777666689587718	-2.81312355308635
HLA-DRB7	1.60514782916667	1.12102595666667	3.87361166457049	0.000803238920323217	0.0777666689587718	-2.81593535115895
AC105206.1	-1.03322864108333	0.849947653875	-3.86430640474447	0.000821727203501261	0.0793790413877914	-2.8384436234348
RBM12B-AS1	-1.20576108491667	1.58245450104167	-3.85488952986564	0.000840865803381796	0.0810038713214626	-2.86121095007952
CAMKK1	1.149013842	4.21254836633333	3.83609756117388	0.000880385406703796	0.0837771049449484	-2.90661112572084
AC131009.4	-1.15210640233333	2.08736230841667	-3.83504382766116	0.00088265499493669	0.0837771049449484	-2.90915553868919
GSTM5	1.51800304858334	5.45082454954167	3.82554796437515	0.000903370364820855	0.0847720996230678	-2.93207836000165
RTL9	1.3374033355	2.62158396008333	3.82225603597786	0.000910663343117208	0.084906911989383	-2.94002225765609
AL133492.1	-1.05952045983333	0.529760229916667	-3.81825164149437	0.000919613203493592	0.0852275318754223	-2.94968351438001
KCNB1	-1.34352458066666	4.079957759	-3.81679071174346	0.000922899989488139	0.0852275318754223	-2.9532077183572
FGF1	1.24570170683334	6.82251508258333	3.81514551196501	0.000926615242381363	0.0852275318754223	-2.95717609824808
FANCG	1.09446017466667	4.6524723865	3.81379524544948	0.000929675504401727	0.0852275318754223	-2.96043280185085
GADL1	1.60542776433334	2.84370164058333	3.81317163974097	0.000931092221655797	0.0852275318754223	-2.96193679253536
PODNL1	1.56925270958334	5.44149305370833	3.81210105448154	0.000933529370195271	0.0852275318754223	-2.96451867207294
LINC00957	1.07553284816667	2.17603810783333	3.81108000167506	0.000935859631656466	0.0852275318754223	-2.96698095392893
APLNR	2.14321318583334	4.57875801883333	3.80392444554507	0.000952352179985279	0.0857604968538607	-2.98423274471385
S100A10	1.05045641483334	8.58446418475	3.80082550372281	0.00095958359461222	0.0860110222601955	-2.99170204055107
AC008771.1	1.19334071708334	3.10757961870833	3.79227227146514	0.000979825266691766	0.0870183869697635	-3.01231088772205
NLRP3	1.51555385366667	3.18972513875	3.78969715274542	0.000986001592625409	0.0872995272688936	-3.01851362473232
AC245297.1	1.21385200408334	6.64727924570833	3.78626768531367	0.000994286767803588	0.0878988910445633	-3.02677282861873
BAIAP3	1.084089535	4.11860037583333	3.78344125817796	0.00100116671114682	0.0883723912930556	-3.0335785041759
TRIM36	1.58762374191667	4.77271141720833	3.78086113956459	0.00100748812578603	0.0887952262594362	-3.0397901312965
GZMA	1.24404705316667	1.80285061008333	3.77610534493098	0.00101924347071582	0.0894235803286271	-3.05123725671877
CSF1R	1.39882802933334	6.87529938591667	3.7731183185609	0.00102669590014963	0.0899413524733802	-3.05842536232383
OXTR	1.349572848	1.28494709858333	3.7595997865113	0.0010611017369486	0.0921204686090722	-3.09094113142401
GPR26	1.17769449733334	3.08746007591667	3.75695755316147	0.00106795815889103	0.0924591864829578	-3.09729337730304
SBNO2	-1.125606831	3.059300059	-3.7548350753114	0.00107349749092001	0.0926418749864943	-3.1023953407627
SALRNA2	1.30856248983333	1.68260207858333	3.75199007283326	0.00108096697953832	0.093049552970869	-3.10923307172529
TMEM37	1.18276740483334	4.99988899933333	3.74650664887989	0.00109550850125792	0.0934291536962505	-3.12240871986407
TREML1	-1.08973463308333	0.628200649875	-3.7426587722101	0.00110582773389478	0.0938949747756368	-3.13165183304514
NUDT17	1.06391783258334	3.977518954375	3.74062591045259	0.00111131810025417	0.0939484993994754	-3.13653416189341
CDK15	1.2204989445	3.07150397016667	3.73555057471262	0.00112514320586777	0.0947030913467194	-3.14872095035305
SLC8A1	1.41628146425	5.27902214129167	3.73369470480961	0.00113024078331432	0.0949942807923876	-3.15317627458121
AC138356.1	-1.01226707716667	0.839466871916667	-3.72931122491376	0.00114237160800394	0.0955982058628755	-3.16369751439331
AC018742.1	1.25322896358333	3.22743537754167	3.71663661797022	0.00117817396159978	0.0969061899067004	-3.19410294022214
PIK3R3	-1.28956422416666	5.69404117	-3.71500030322725	0.00118287597318437	0.097027618547215	-3.19802656716254
ADGRB3	1.1918320555	4.71927380108333	3.71183876868169	0.00119201319959004	0.0975012996950994	-3.20560627845675
IL2RG	1.60987429158333	2.641627955875	3.71013122026009	0.00119697711460321	0.0976624136106977	-3.20969945473876
GALNT8	1.75703539866667	4.34704886075	3.70911791087201	0.00119993247124869	0.0976624136106977	-3.21212825485103
AP001372.2	1.12818816866667	2.1305210525	3.70668585929587	0.00120705501101881	0.0977623778751681	-3.21795699405186
APLN	1.41086375575	3.12223421954167	3.70373152419962	0.00121576316470032	0.0981974278697296	-3.22503623267165
NELL2	2.44464452791667	2.29146582520833	3.70284074133078	0.00121840094552653	0.0982736106174135	-3.22717048090639
CEBPB-AS1	1.12568992233333	2.10336217225	3.70133278266904	0.00122287915926282	0.0983612081596793	-3.2307831560967
CCDC89	1.11877770683333	3.03676718925	3.68853504330074	0.00126154327485258	0.10054106669302	-3.26142896175607
ADRA1D	-1.22719711241666	3.14493385804167	-3.68778386809717	0.00126384973391982	0.10054106669302	-3.26322694935836
NAPSB	1.64974551633333	2.61692645191667	3.68597558242297	0.00126941905851334	0.100790579767315	-3.26755483636812
BISPR	1.02484431916667	3.28372070633333	3.68323066952284	0.00127791930452258	0.100830441125412	-3.27412342732903
BTNL9	-1.48418375791666	3.19062936929167	-3.67934548614828	0.0012900465248684	0.101527931129954	-3.283418651025
RALY-AS1	1.14338931608333	1.07169465804167	3.67787820765988	0.00129465590404208	0.101598078272142	-3.2869284613116
AMIGO2	1.00024646875	7.396245894125	3.67223043870423	0.00131254986204875	0.102585854649317	-3.30043502454951
TUNAR	1.35139548816667	0.759031077416667	3.66661938839674	0.00133056847319298	0.102907784487191	-3.31384870468347
STAC2	-1.55065725083333	4.36303213875	-3.6663224556676	0.00133152875724251	0.102907784487191	-3.31455840545686
PLIN5	-1.250135675	1.1250678375	-3.66379287163073	0.00133973716289603	0.102907784487191	-3.32060380140424
FAM149A	1.22825143083334	3.74175396825	3.6539185081482	0.00137225831641765	0.104553431852417	-3.34419235534863
CTHRC1	1.15744367691667	7.95085292295833	3.65284573509073	0.00137583791735928	0.104553431852417	-3.34675410813119
MACROD2	1.51380032025	1.45039416804167	3.64515173056183	0.00140178161346904	0.105536266305114	-3.36512162048794
GCNT1	1.32272668541667	3.74663852120833	3.64432062887721	0.00140461266571548	0.105536266305114	-3.36710508162179
ADGRG5	1.01416041683333	0.854573958583333	3.64407850467387	0.00140543849109577	0.105536266305114	-3.36768290021962
TSTD1	1.04665515433333	5.80736384008333	3.63884276833757	0.00142341353410993	0.106376315829429	-3.38017536300235
SNCAIP	1.18396560283334	5.74700211266667	3.63678121458494	0.00143055300735739	0.106635039274649	-3.38509297215763
RAB33A	1.31101395208333	1.39774785904167	3.63624002113438	0.00143243306958684	0.106638114254878	-3.38638381143742
CDH13	1.03742095408334	11.409290049625	3.63557638403245	0.00143474180726731	0.106662597280716	-3.38796663276271
AL136454.1	1.74928474183333	1.23781568158333	3.6325547021571	0.00144530032004529	0.107183249949343	-3.39517262143797
KRT8P44	-1.21535743941666	1.40732540629167	-3.62879003670563	0.00145856192152196	0.107890792748499	-3.40414829473865
ADGRL3	1.71891299225	4.22409577520833	3.62694445576849	0.00146510687948422	0.108130823120205	-3.40854763237723
IFI44L	1.23020891633333	4.47444010258333	3.62273557445123	0.00148014094765491	0.10879317360881	-3.41857823894405
AREG	-1.78755423333333	2.53716643266667	-3.60957676125669	0.00152812868045707	0.111192931701063	-3.44991876774271
AC023283.1	1.7525130455	2.893744085	3.60669094273952	0.00153885534202823	0.111624352556751	-3.45678796770928
FCGBP	1.65150591683334	7.68036033658333	3.60591373217737	0.00154175687407027	0.111624352556751	-3.45863773798201
ETV1	1.023750387	4.81842554941667	3.60521198160585	0.0015443813103379	0.111674944302276	-3.46030782230621
CTBP2P8	-1.19478811658333	1.573087427125	-3.60290848822581	0.00155302689203478	0.111939051689969	-3.46578926417322
MARVELD2	1.02398829916667	1.44831464608333	3.60282240879745	0.0015533508892149	0.111939051689969	-3.4659940826709
AC091588.3	1.14799509291667	0.859160502208333	3.59858345559553	0.00156938842087924	0.112085643709421	-3.47607869902566
PKHD1L1	-1.736751807	2.81516957408333	-3.59550118945239	0.00158115177421911	0.112648322902075	-3.48340953760114
DUSP27	1.04920673208334	6.89389310170833	3.59305055698788	0.00159056626996038	0.113115019694277	-3.48923690957134
CPEB1	1.01769972641667	3.84905013070833	3.58835222027227	0.00160876984984206	0.113998497951099	-3.50040614026702
FBP2	1.294687268	1.11275717575	3.58343159916717	0.00162805393772897	0.114728538285194	-3.51209959793635
C12orf75	1.11960524666667	7.04378953366667	3.58340598847382	0.0016281548981552	0.114728538285194	-3.51216044838238
CCL3L1	1.29742359108333	0.763523010458333	3.57567969263959	0.0016588951459916	0.116048620267178	-3.53051259207457
CXCL1	1.15996123883333	1.06278100383333	3.5749002368174	0.0016620277799024	0.116127683180578	-3.53236342476368
RPL5P1	1.08842053941667	0.947093285875	3.56634877337887	0.0016967796157523	0.117621920119547	-3.55266181782134
3-Mar	-1.20799017316666	4.21746562291667	-3.56344244252922	0.00170875205040387	0.117685358639612	-3.55955747482768
SSC5D	-1.39087070366666	4.49521941108333	-3.56329839974265	0.00170934757559683	0.117685358639612	-3.55989919540116
PIM1	-1.13897345524999	6.144021502875	-3.56246754847837	0.00171278659285085	0.117685358639612	-3.56187019518283
TNFRSF6B	-1.43706892191666	2.60989914570833	-3.56148787638544	0.00171685032221002	0.117689480775326	-3.56419407515529
RAD51B	1.13760952008333	3.253574925625	3.56084186141711	0.0017195351980744	0.117734362151038	-3.56572639092729
INE2	1.73368022475	2.44125157595833	3.56020765716652	0.00172217499415385	0.117776054759392	-3.56723061781842
FGGY	1.118028562	4.29213823008333	3.55674857191152	0.00173664312364138	0.1186256120958	-3.57543369164301
GPM6B	-1.2579442925	6.56138572241667	-3.55321318169356	0.0017515535861686	0.118905769178109	-3.583815441585
AL162231.2	1.14275561058333	2.529617835375	3.55042075339345	0.00176341929532266	0.119044749672669	-3.59043413381011
AC007728.2	-1.01416041683333	0.950574216333333	-3.54707215759235	0.00177775226383754	0.119741216070535	-3.59836916158481
AC006504.1	1.34832757833333	2.69187906908333	3.54468366587303	0.00178804543976188	0.120294801842356	-3.60402779500866
HFE	1.01403145091667	5.19464451779167	3.54166657366755	0.00180113111449495	0.120872435261531	-3.61117413759221
AL359258.1	1.032020381	1.12202379033333	3.53801841655478	0.00181707926773942	0.120984934528142	-3.6198129535212
AL390038.1	1.032020381	1.12202379033333	3.53801841655478	0.00181707926773942	0.120984934528142	-3.6198129535212
GZMH	1.53151328	0.932423306666667	3.53526738190731	0.00182919706140456	0.121632423373146	-3.62632573247627
STAMBPL1	1.05902468766667	2.78212696416667	3.5348466865622	0.00183105711486969	0.121632423373146	-3.62732155767244
TPH1	1.02142825033333	8.06467776166667	3.53049691456607	0.00185039810529256	0.122082067486042	-3.63761591207889
OAS2	1.06830594933334	5.40341923983333	3.5269940091551	0.00186611896463184	0.122839769711571	-3.64590342672746
C16orf89	1.61329900283334	3.1278220775	3.52470171624535	0.00187647742558697	0.123107337127762	-3.65132549145225
POM121L9P	-1.78202055891667	1.85237505329167	-3.51706721058235	0.00191138427254292	0.123713067095515	-3.66937648201674
DNER	1.67843595366667	3.68399609275	3.5159579536546	0.00191650871050692	0.123768473996022	-3.67199827200169
ATRNL1	1.08591978508334	6.390008205875	3.50675160949798	0.00195956181752596	0.125708925313919	-3.69374878732582
THY1	1.45707591075001	6.67761427879167	3.4986142333573	0.00199840344576998	0.127381009154821	-3.71296005787988
TTC39C	-1.25091686775	3.513852772375	-3.49155601802048	0.00203270364330825	0.128974378978529	-3.72961303135685
LINC00663	1.053003889	2.87732284058333	3.48882151237427	0.00204614658179622	0.129073715675877	-3.73606210522608
FLRT2	1.35893256358334	5.82384237295833	3.48857784837244	0.00204734865701054	0.129073715675877	-3.73663669175955
LINC01600	1.14776160083333	1.53153522516667	3.48823133502753	0.00204905931245261	0.129073715675877	-3.7374537880335
RASL10B	-1.35797476658333	2.14741539320833	-3.47874856624239	0.00209642023247085	0.130499297523075	-3.7598053441534
OLAH	-1.00640129975	0.885280858291667	-3.47487381027727	0.00211607913286618	0.130499297523075	-3.76893322790768
RPSAP47	1.08424050333333	0.775071394166667	3.47468263042184	0.00211705375429442	0.130499297523075	-3.76938351794152
NUP210	1.30065910666667	3.82843265316667	3.4728697229736	0.0021263176801204	0.130713574984732	-3.77365313104252
DHRS4L1	1.32432462916667	1.13728123716667	3.46669990169357	0.00215814341819028	0.131475508641702	-3.78817880730353
AC093768.1	1.17367598133334	2.33165692041667	3.4666751018895	0.00215827227815255	0.131475508641702	-3.78823717814378
CH25H	1.83679290925	2.821038379625	3.46557203474737	0.00216401143961334	0.13168679477177	-3.79083332018097
LSP1	1.00785124741667	6.84250515929167	3.4561167206159	0.00221382271025622	0.134014843878798	-3.8130768267607
PTCHD4	1.36860944233334	3.38600619916667	3.45297181007242	0.00223063741793808	0.134611192277298	-3.82047111818658
GDF15	1.72605073958334	3.90444528770833	3.45062660006161	0.00224325760962504	0.135232056709964	-3.82598382963918
PI15	-2.53618511633333	2.10782719125	-3.44917040253382	0.00225112888349404	0.135565646251786	-3.82940623218741
LINC00854	1.12957190816667	2.30174666533333	3.44364896422616	0.00228122021058945	0.136809517758753	-3.84237889317218
OSGIN1	1.09621301108334	5.347232160375	3.44218593475675	0.0022892592379128	0.137008267269636	-3.84581522731819
AC144652.1	1.033228641	1.14869452891667	3.44000800020351	0.00230127781299798	0.137349959428098	-3.85092988725687
TLR7	1.502791624	2.19939778	3.43704088910893	0.00231775058308001	0.138001344522135	-3.85789624940292
NMUR1	1.39308837816667	2.13227908	3.43627993378757	0.00232199377191679	0.138112189553611	-3.8596825682989
RPL18AP7	1.06756714258334	2.31799302429167	3.43577056551386	0.00232483831687772	0.13813970134292	-3.86087822640712
LGALS2	1.01906822458333	0.592867445625	3.43370310191219	0.00233641896825085	0.138402395531942	-3.86573069578954
KRT16P6	1.44359072083333	1.22772981783333	3.42265321243908	0.00239927543471259	0.140451262851393	-3.89165016185353
LEFTY2	1.1051096735	7.46281297308333	3.42251552221683	0.00240006899946081	0.140451262851393	-3.89197297487395
AC021224.1	1.18539840416667	1.13453679066667	3.41977253324987	0.00241593147582545	0.141094777520187	-3.89840303472865
FAM133A	1.21690703391667	2.30058970754167	3.4171856072223	0.0024309852199334	0.141171505741851	-3.90446577975438
OR7E13P	1.03327450891667	1.03653615945833	3.40769196049127	0.00248701898388759	0.14308501183789	-3.92670284840553
CD4	1.25511051741667	6.06501066704167	3.40527916937954	0.00250145956545238	0.143630836217109	-3.93235124928454
AIF1	1.07565889658333	2.392609024875	3.40357351588813	0.00251171725574954	0.143797690341664	-3.93634346145337
CDKL2	1.09108967125	3.39081360804167	3.40181722712776	0.00252232235376885	0.143853401670412	-3.94045352769095
RTN4R	1.28449928875	1.27432985279167	3.40165272454295	0.00252331791405698	0.143853401670412	-3.94083846214511
LPAR4	1.010773585	1.60778835008333	3.39646562051755	0.00255490737296099	0.144835526178032	-3.9529732033173
POTEE	-1.22396353175	0.996194032875	-3.39202958149348	0.00258222864589523	0.145814202396691	-3.96334622032604
LINC00598	-1.05952045983333	1.21058731341667	-3.38858599993039	0.00260363372276902	0.146324617659692	-3.97139553620236
GAP43	1.7170989765	3.41814623825	3.37991690229156	0.00265828932882178	0.147874936478239	-3.99164778550998
LMCD1-AS1	1.32927372641667	1.262130613375	3.37711400771648	0.00267619873261485	0.147874936478239	-3.99819216917178
CCND1	1.00351576933334	9.07470323483333	3.37590152703764	0.00268398241127322	0.147874936478239	-4.00102260516116
PTGES3P1	1.00943263366667	0.903291967916667	3.37574031072371	0.00268501902146097	0.147874936478239	-4.00139892654351
WWC2-AS2	1.12090490408334	2.085386453625	3.36995772071935	0.00272245984556173	0.149652714524797	-4.01489316020018
ITGBL1	1.19331796250001	8.67796510408333	3.36028043208204	0.00278625916935384	0.151437233372387	-4.03745917642739
